comment_id	label	confidence
17154	NO	[1.0, 0.0, 0.0, 0.0]
58930	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
46663	NOM	[0.3333333333333333, 0.6666666666666666, 0.0, 0.0]
52821	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
12285	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
6387	NO	[0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]
44633	NO	[0.5555555555555556, 0.0, 0.2222222222222222, 0.2222222222222222]
2441	NO	[1.0, 0.0, 0.0, 0.0]
2568	NO	[0.5555555555555556, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111]
30690	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
630	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
22741	OFP	[0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 0.0]
2132	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
38394	NO	[1.0, 0.0, 0.0, 0.0]
42569	NOM	[0.2222222222222222, 0.5555555555555556, 0.2222222222222222, 0.0]
18754	NO	[1.0, 0.0, 0.0, 0.0]
59159	NO	[1.0, 0.0, 0.0, 0.0]
13625	NO	[0.5555555555555556, 0.0, 0.4444444444444444, 0.0]
17773	NOM	[0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.0]
45074	OFP	[0.4444444444444444, 0.0, 0.5555555555555556, 0.0]
50955	NO	[1.0, 0.0, 0.0, 0.0]
46267	NO	[0.7777777777777778, 0.0, 0.1111111111111111, 0.1111111111111111]
58453	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
47081	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
19665	NO	[0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]
51128	NO	[0.7777777777777778, 0.0, 0.0, 0.2222222222222222]
22712	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
49916	NO	[0.6666666666666666, 0.2222222222222222, 0.0, 0.1111111111111111]
28722	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
42889	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
39980	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
32330	NO	[1.0, 0.0, 0.0, 0.0]
7522	NO	[1.0, 0.0, 0.0, 0.0]
58683	OFP	[0.0, 0.4444444444444444, 0.5555555555555556, 0.0]
55018	NO	[1.0, 0.0, 0.0, 0.0]
47943	NO	[1.0, 0.0, 0.0, 0.0]
34734	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
38773	OFP	[0.0, 0.4444444444444444, 0.5555555555555556, 0.0]
55864	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
46612	NOM	[0.4444444444444444, 0.5555555555555556, 0.0, 0.0]
15401	OFP	[0.0, 0.1111111111111111, 0.8888888888888888, 0.0]
7212	NO	[1.0, 0.0, 0.0, 0.0]
23240	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
55972	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
43461	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
30186	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
25702	NOM	[0.1111111111111111, 0.7777777777777778, 0.1111111111111111, 0.0]
5555	NO	[1.0, 0.0, 0.0, 0.0]
48592	OFP	[0.1111111111111111, 0.3333333333333333, 0.5555555555555556, 0.0]
29443	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
2581	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
53550	NO	[1.0, 0.0, 0.0, 0.0]
29758	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
40600	OFG	[0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.5555555555555556]
15378	NO	[1.0, 0.0, 0.0, 0.0]
21478	NO	[0.5555555555555556, 0.1111111111111111, 0.0, 0.3333333333333333]
7677	OFP	[0.3333333333333333, 0.0, 0.6666666666666666, 0.0]
14239	OFG	[0.2222222222222222, 0.0, 0.1111111111111111, 0.6666666666666666]
59144	NO	[1.0, 0.0, 0.0, 0.0]
6507	NOM	[0.1111111111111111, 0.8888888888888888, 0.0, 0.0]
50451	OFP	[0.1111111111111111, 0.2222222222222222, 0.6666666666666666, 0.0]
13285	NOM	[0.0, 0.5555555555555556, 0.1111111111111111, 0.3333333333333333]
53098	OFP	[0.0, 0.1111111111111111, 0.8888888888888888, 0.0]
55087	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
32882	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
43997	NO	[0.5555555555555556, 0.4444444444444444, 0.0, 0.0]
25230	OFP	[0.0, 0.2222222222222222, 0.7777777777777778, 0.0]
24394	OFP	[0.2222222222222222, 0.2222222222222222, 0.5555555555555556, 0.0]
3374	NO	[1.0, 0.0, 0.0, 0.0]
29103	NO	[1.0, 0.0, 0.0, 0.0]
27928	NOM	[0.3333333333333333, 0.6666666666666666, 0.0, 0.0]
41566	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
25105	NO	[0.7777777777777778, 0.2222222222222222, 0.0, 0.0]
14517	NO	[1.0, 0.0, 0.0, 0.0]
2980	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
35143	NOM	[0.3333333333333333, 0.6666666666666666, 0.0, 0.0]
56562	NO	[1.0, 0.0, 0.0, 0.0]
17503	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
26918	NO	[1.0, 0.0, 0.0, 0.0]
54936	NO	[1.0, 0.0, 0.0, 0.0]
1520	NO	[1.0, 0.0, 0.0, 0.0]
58477	NO	[1.0, 0.0, 0.0, 0.0]
19520	OFP	[0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 0.0]
13730	NO	[1.0, 0.0, 0.0, 0.0]
23313	NO	[1.0, 0.0, 0.0, 0.0]
13356	NO	[1.0, 0.0, 0.0, 0.0]
18900	NOM	[0.4444444444444444, 0.5555555555555556, 0.0, 0.0]
17152	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
30834	NO	[1.0, 0.0, 0.0, 0.0]
42577	NO	[1.0, 0.0, 0.0, 0.0]
40870	OFP	[0.0, 0.0, 1.0, 0.0]
13925	NO	[1.0, 0.0, 0.0, 0.0]
33075	NO	[0.5555555555555556, 0.0, 0.3333333333333333, 0.1111111111111111]
29396	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
15978	NO	[1.0, 0.0, 0.0, 0.0]
4650	OFP	[0.0, 0.4444444444444444, 0.5555555555555556, 0.0]
57345	NO	[1.0, 0.0, 0.0, 0.0]
58025	NO	[1.0, 0.0, 0.0, 0.0]
45130	NO	[1.0, 0.0, 0.0, 0.0]
34691	NO	[1.0, 0.0, 0.0, 0.0]
19023	NO	[1.0, 0.0, 0.0, 0.0]
26567	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
14222	NO	[1.0, 0.0, 0.0, 0.0]
18178	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
5974	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
9440	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
32931	NO	[0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0]
39120	NO	[1.0, 0.0, 0.0, 0.0]
15496	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
4031	NO	[1.0, 0.0, 0.0, 0.0]
59739	NO	[1.0, 0.0, 0.0, 0.0]
35557	NO	[1.0, 0.0, 0.0, 0.0]
28584	NO	[1.0, 0.0, 0.0, 0.0]
7784	NO	[1.0, 0.0, 0.0, 0.0]
10516	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
40685	NOM	[0.2222222222222222, 0.6666666666666666, 0.0, 0.1111111111111111]
16584	NOM	[0.1111111111111111, 0.5555555555555556, 0.3333333333333333, 0.0]
53708	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
43871	OFP	[0.1111111111111111, 0.2222222222222222, 0.6666666666666666, 0.0]
40472	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
22399	OFP	[0.0, 0.1111111111111111, 0.8888888888888888, 0.0]
28086	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
35006	NO	[0.6666666666666666, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
55628	OFP	[0.4444444444444444, 0.0, 0.5555555555555556, 0.0]
34989	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
2540	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
49360	NO	[1.0, 0.0, 0.0, 0.0]
13409	NOM	[0.0, 0.5555555555555556, 0.4444444444444444, 0.0]
26505	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
49251	NO	[1.0, 0.0, 0.0, 0.0]
17770	NO	[1.0, 0.0, 0.0, 0.0]
39095	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
36408	OFP	[0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 0.0]
5129	NO	[1.0, 0.0, 0.0, 0.0]
35542	NO	[0.7777777777777778, 0.2222222222222222, 0.0, 0.0]
31856	OFP	[0.3333333333333333, 0.0, 0.6666666666666666, 0.0]
29444	OFP	[0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 0.0]
1784	NO	[1.0, 0.0, 0.0, 0.0]
30257	NO	[1.0, 0.0, 0.0, 0.0]
25465	OFP	[0.4444444444444444, 0.0, 0.5555555555555556, 0.0]
52121	NO	[1.0, 0.0, 0.0, 0.0]
17341	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
42957	NO	[1.0, 0.0, 0.0, 0.0]
51472	NO	[1.0, 0.0, 0.0, 0.0]
9293	NO	[0.5555555555555556, 0.0, 0.4444444444444444, 0.0]
39057	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
31763	NOM	[0.4444444444444444, 0.5555555555555556, 0.0, 0.0]
56459	NO	[1.0, 0.0, 0.0, 0.0]
57720	NOM	[0.1111111111111111, 0.8888888888888888, 0.0, 0.0]
45258	NOM	[0.1111111111111111, 0.5555555555555556, 0.3333333333333333, 0.0]
10055	OFP	[0.3333333333333333, 0.0, 0.6666666666666666, 0.0]
58324	NO	[1.0, 0.0, 0.0, 0.0]
30261	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
31631	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
50660	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
38782	NOM	[0.1111111111111111, 0.8888888888888888, 0.0, 0.0]
23273	NO	[1.0, 0.0, 0.0, 0.0]
11552	NOM	[0.0, 1.0, 0.0, 0.0]
7261	OFP	[0.0, 0.3333333333333333, 0.5555555555555556, 0.1111111111111111]
30530	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
13458	NO	[1.0, 0.0, 0.0, 0.0]
57370	NO	[1.0, 0.0, 0.0, 0.0]
52511	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
48865	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
53107	NO	[1.0, 0.0, 0.0, 0.0]
26270	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
15441	NO	[1.0, 0.0, 0.0, 0.0]
54086	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
11182	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
7138	NO	[0.5555555555555556, 0.1111111111111111, 0.3333333333333333, 0.0]
25441	NO	[0.5555555555555556, 0.4444444444444444, 0.0, 0.0]
38561	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
19219	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
21412	NO	[0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0]
8396	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
31551	NO	[0.6666666666666666, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
2487	NOM	[0.1111111111111111, 0.8888888888888888, 0.0, 0.0]
59532	NO	[1.0, 0.0, 0.0, 0.0]
2676	NO	[1.0, 0.0, 0.0, 0.0]
52246	NO	[1.0, 0.0, 0.0, 0.0]
11385	OFP	[0.1111111111111111, 0.2222222222222222, 0.5555555555555556, 0.1111111111111111]
16886	NO	[0.6666666666666666, 0.2222222222222222, 0.0, 0.1111111111111111]
15369	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
51447	NO	[1.0, 0.0, 0.0, 0.0]
26591	NO	[1.0, 0.0, 0.0, 0.0]
23271	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
35781	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
53008	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
52886	NO	[1.0, 0.0, 0.0, 0.0]
41992	NOM	[0.0, 1.0, 0.0, 0.0]
23608	NO	[1.0, 0.0, 0.0, 0.0]
25003	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
33508	NO	[1.0, 0.0, 0.0, 0.0]
15073	NO	[1.0, 0.0, 0.0, 0.0]
47748	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
49636	NO	[1.0, 0.0, 0.0, 0.0]
55756	NO	[1.0, 0.0, 0.0, 0.0]
40867	NO	[0.9, 0.0, 0.1, 0.0]
45854	NO	[0.5555555555555556, 0.4444444444444444, 0.0, 0.0]
37094	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
32598	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
50620	NO	[1.0, 0.0, 0.0, 0.0]
45804	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
136	NO	[1.0, 0.0, 0.0, 0.0]
210	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
52891	NO	[0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0]
56643	NO	[1.0, 0.0, 0.0, 0.0]
38399	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
22094	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
3661	NO	[1.0, 0.0, 0.0, 0.0]
58495	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
7533	NO	[0.5555555555555556, 0.0, 0.4444444444444444, 0.0]
38726	NO	[1.0, 0.0, 0.0, 0.0]
27715	NO	[1.0, 0.0, 0.0, 0.0]
38217	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
22586	NO	[1.0, 0.0, 0.0, 0.0]
58002	NO	[0.5555555555555556, 0.0, 0.4444444444444444, 0.0]
5289	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
40259	NO	[1.0, 0.0, 0.0, 0.0]
34436	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
47629	NO	[1.0, 0.0, 0.0, 0.0]
39632	OFP	[0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 0.0]
23560	NO	[1.0, 0.0, 0.0, 0.0]
49647	NO	[0.5555555555555556, 0.1111111111111111, 0.3333333333333333, 0.0]
6129	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
58721	NO	[0.5555555555555556, 0.3333333333333333, 0.1111111111111111, 0.0]
31811	NO	[1.0, 0.0, 0.0, 0.0]
48932	NO	[0.6666666666666666, 0.3333333333333333, 0.0, 0.0]
14230	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
15655	OFP	[0.0, 0.1111111111111111, 0.8888888888888888, 0.0]
56477	NO	[1.0, 0.0, 0.0, 0.0]
40607	NO	[1.0, 0.0, 0.0, 0.0]
11633	NO	[1.0, 0.0, 0.0, 0.0]
29015	OFP	[0.2222222222222222, 0.1111111111111111, 0.5555555555555556, 0.1111111111111111]
53211	NO	[1.0, 0.0, 0.0, 0.0]
47356	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
26962	NO	[1.0, 0.0, 0.0, 0.0]
37069	NO	[1.0, 0.0, 0.0, 0.0]
45622	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
5760	NO	[0.5555555555555556, 0.4444444444444444, 0.0, 0.0]
43630	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
24040	OFP	[0.0, 0.0, 1.0, 0.0]
13001	NO	[0.6666666666666666, 0.3333333333333333, 0.0, 0.0]
11656	NO	[1.0, 0.0, 0.0, 0.0]
31414	NO	[1.0, 0.0, 0.0, 0.0]
34472	NO	[1.0, 0.0, 0.0, 0.0]
55760	NO	[1.0, 0.0, 0.0, 0.0]
20740	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
14255	NOM	[0.2222222222222222, 0.6666666666666666, 0.1111111111111111, 0.0]
26698	NOM	[0.1111111111111111, 0.5555555555555556, 0.3333333333333333, 0.0]
27939	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
11403	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
22522	NO	[0.5555555555555556, 0.0, 0.3333333333333333, 0.1111111111111111]
45795	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
44982	NOM	[0.1111111111111111, 0.8888888888888888, 0.0, 0.0]
5658	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
28993	NO	[1.0, 0.0, 0.0, 0.0]
43570	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
51611	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
41748	OFP	[0.1111111111111111, 0.3333333333333333, 0.5555555555555556, 0.0]
39477	NO	[1.0, 0.0, 0.0, 0.0]
51731	NO	[1.0, 0.0, 0.0, 0.0]
24336	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
37770	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
1821	NO	[1.0, 0.0, 0.0, 0.0]
44644	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
45101	NO	[1.0, 0.0, 0.0, 0.0]
33054	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
31050	OFP	[0.4444444444444444, 0.0, 0.5555555555555556, 0.0]
17763	OFP	[0.4444444444444444, 0.0, 0.5555555555555556, 0.0]
29112	NO	[1.0, 0.0, 0.0, 0.0]
52577	NO	[0.7777777777777778, 0.2222222222222222, 0.0, 0.0]
57618	NO	[1.0, 0.0, 0.0, 0.0]
17819	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
5334	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
4503	OFP	[0.0, 0.2222222222222222, 0.7777777777777778, 0.0]
50782	NOM	[0.1111111111111111, 0.7777777777777778, 0.1111111111111111, 0.0]
44649	OFP	[0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 0.0]
2276	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
56252	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
32706	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
46603	NO	[1.0, 0.0, 0.0, 0.0]
59064	OFG	[0.2222222222222222, 0.2222222222222222, 0.0, 0.5555555555555556]
38517	NO	[1.0, 0.0, 0.0, 0.0]
59393	NO	[1.0, 0.0, 0.0, 0.0]
54390	NO	[1.0, 0.0, 0.0, 0.0]
32789	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
1646	NO	[1.0, 0.0, 0.0, 0.0]
46233	NO	[1.0, 0.0, 0.0, 0.0]
41868	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
20121	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
8334	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
7068	NO	[1.0, 0.0, 0.0, 0.0]
50947	NO	[1.0, 0.0, 0.0, 0.0]
12439	NO	[1.0, 0.0, 0.0, 0.0]
33581	NOM	[0.4444444444444444, 0.5555555555555556, 0.0, 0.0]
27348	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
43824	NO	[0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]
25179	OFP	[0.4444444444444444, 0.0, 0.5555555555555556, 0.0]
21739	OFP	[0.0, 0.1111111111111111, 0.7777777777777778, 0.1111111111111111]
3148	NO	[1.0, 0.0, 0.0, 0.0]
31928	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
55096	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
15715	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
21	NO	[0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]
28277	NOM	[0.0, 0.5555555555555556, 0.4444444444444444, 0.0]
24631	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
25472	NO	[0.5555555555555556, 0.1111111111111111, 0.0, 0.3333333333333333]
56601	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
40249	NO	[0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0]
32940	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
54859	NO	[1.0, 0.0, 0.0, 0.0]
48244	NO	[1.0, 0.0, 0.0, 0.0]
7910	NO	[1.0, 0.0, 0.0, 0.0]
32812	NO	[1.0, 0.0, 0.0, 0.0]
42952	OFG	[0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.5555555555555556]
167	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
59823	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
22425	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
25549	NO	[1.0, 0.0, 0.0, 0.0]
36748	NO	[0.5555555555555556, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222]
24230	NO	[0.5555555555555556, 0.0, 0.0, 0.4444444444444444]
19175	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
42006	NO	[0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0]
37499	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
27360	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
3797	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
6737	NO	[1.0, 0.0, 0.0, 0.0]
19894	NO	[1.0, 0.0, 0.0, 0.0]
58290	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
28949	NO	[1.0, 0.0, 0.0, 0.0]
32143	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
43058	NO	[1.0, 0.0, 0.0, 0.0]
21904	NO	[0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0]
3058	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
43742	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
30109	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
30694	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
26371	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
55632	NO	[1.0, 0.0, 0.0, 0.0]
52235	NO	[1.0, 0.0, 0.0, 0.0]
32631	OFP	[0.3333333333333333, 0.0, 0.6666666666666666, 0.0]
1685	NO	[1.0, 0.0, 0.0, 0.0]
45320	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
52149	OFP	[0.0, 0.2222222222222222, 0.7777777777777778, 0.0]
37393	NO	[1.0, 0.0, 0.0, 0.0]
29196	OFG	[0.3333333333333333, 0.1111111111111111, 0.0, 0.5555555555555556]
49807	OFP	[0.0, 0.3333333333333333, 0.5555555555555556, 0.1111111111111111]
1410	NOM	[0.0, 1.0, 0.0, 0.0]
4389	OFP	[0.2222222222222222, 0.2222222222222222, 0.5555555555555556, 0.0]
33006	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
23315	NO	[1.0, 0.0, 0.0, 0.0]
25907	NOM	[0.1111111111111111, 0.8888888888888888, 0.0, 0.0]
46616	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
36795	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
13839	NO	[1.0, 0.0, 0.0, 0.0]
56225	NO	[1.0, 0.0, 0.0, 0.0]
33698	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
15571	NOM	[0.5, 0.5, 0.0, 0.0]
33358	NO	[1.0, 0.0, 0.0, 0.0]
26678	NO	[1.0, 0.0, 0.0, 0.0]
30482	OFP	[0.1111111111111111, 0.2222222222222222, 0.6666666666666666, 0.0]
26320	NO	[0.6666666666666666, 0.0, 0.2222222222222222, 0.1111111111111111]
57291	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
44941	NO	[0.6666666666666666, 0.3333333333333333, 0.0, 0.0]
8432	NO	[1.0, 0.0, 0.0, 0.0]
47626	NOM	[0.1111111111111111, 0.5555555555555556, 0.1111111111111111, 0.2222222222222222]
12437	NO	[1.0, 0.0, 0.0, 0.0]
23261	NO	[0.7777777777777778, 0.2222222222222222, 0.0, 0.0]
7317	OFP	[0.3333333333333333, 0.0, 0.6666666666666666, 0.0]
55211	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
16355	NO	[0.6666666666666666, 0.0, 0.2222222222222222, 0.1111111111111111]
58323	OFP	[0.0, 0.0, 1.0, 0.0]
54103	NO	[1.0, 0.0, 0.0, 0.0]
16414	NO	[0.6666666666666666, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
42540	NO	[0.5555555555555556, 0.1111111111111111, 0.3333333333333333, 0.0]
15104	OFP	[0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 0.0]
21800	NO	[0.7777777777777778, 0.2222222222222222, 0.0, 0.0]
8739	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
45181	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
556	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
4890	NO	[0.5555555555555556, 0.0, 0.0, 0.4444444444444444]
1639	NOM	[0.3333333333333333, 0.5555555555555556, 0.1111111111111111, 0.0]
31796	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
56160	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
50739	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
56672	NO	[1.0, 0.0, 0.0, 0.0]
50734	NO	[1.0, 0.0, 0.0, 0.0]
14835	NO	[1.0, 0.0, 0.0, 0.0]
3887	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
17870	NO	[1.0, 0.0, 0.0, 0.0]
2411	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
42580	NO	[0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]
53403	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
28999	NO	[0.6666666666666666, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]
36411	NO	[1.0, 0.0, 0.0, 0.0]
20512	NOM	[0.1111111111111111, 0.8888888888888888, 0.0, 0.0]
27906	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
